policy,global_batch,phase,workers,batch_ms,input_wait_ms,gpu_step_ms
fixed_8,308,contention_detect,8,24.99689999999788,1.7513999999998475,23.24549999999803
fixed_8,309,contention_detect,8,24.490799999998814,0.3983999999981336,24.09240000000068
fixed_8,310,contention_detect,8,38.55919999999813,0.6761999999973511,37.88300000000078
fixed_8,311,contention_detect,8,25.202399999997738,0.3162000000003218,24.886199999997416
fixed_8,312,contention_detect,8,25.422899999998805,0.4029999999985989,25.019900000000206
fixed_8,313,contention_detect,8,29.279900000002357,0.26380000000258974,29.016099999999767
fixed_8,314,contention_detect,8,29.04100000000298,0.4753000000015106,28.56570000000147
fixed_8,315,contention_detect,8,37.19199999999745,10.455699999997847,26.736299999999602
fixed_8,316,contention_detect,8,24.382100000000406,0.3275000000009243,24.054599999999482
fixed_8,317,contention_detect,8,18.055099999997992,0.2990999999994415,17.75599999999855
fixed_8,318,contention_detect,8,19.019499999998857,0.47589999999786414,18.543600000000993
fixed_8,319,contention_detect,8,20.806000000000324,0.4675000000027296,20.338499999997595
fixed_8,320,contention_detect,8,45.43499999999767,0.5573999999981538,44.87759999999952
fixed_8,321,contention_detect,8,46.10750000000152,0.3561000000011916,45.75140000000033
fixed_8,322,contention_detect,8,43.007700000000426,22.73230000000126,20.275399999999166
fixed_8,323,contention_detect,8,24.1862000000026,1.5194000000029462,22.666799999999654
fixed_8,324,contention_detect,8,25.493400000001998,0.7900000000020668,24.70339999999993
fixed_8,325,contention_detect,8,52.83980000000099,0.3433999999984394,52.49640000000255
fixed_8,326,contention_detect,8,22.353700000000032,0.5553999999996506,21.79830000000038
fixed_8,327,contention_detect,8,22.223400000001448,0.42220000000270375,21.801199999998744
fixed_8,328,contention_detect,8,28.005600000000186,0.30180000000257223,27.703799999997614
fixed_8,329,contention_detect,8,48.53310000000022,0.30409999999747583,48.22900000000274
fixed_8,330,contention_detect,8,26.06619999999893,0.4926999999987913,25.573500000000138
fixed_8,331,contention_detect,8,31.44039999999748,0.9882999999994979,30.452099999997984
fixed_8,332,contention_detect,8,13.162999999998704,0.5331999999995674,12.629799999999136
fixed_8,333,contention_detect,8,26.92479999999975,0.522199999998918,26.40260000000083
fixed_8,334,contention_detect,8,32.52200000000016,1.3503999999997518,31.17160000000041
fixed_8,335,contention_detect,8,50.26840000000021,0.48969999999926017,49.77870000000095
fixed_8,336,contention_detect,8,21.473000000000297,11.703799999999376,9.769200000000922
fixed_8,337,contention_detect,8,10.704300000000444,0.32679999999984943,10.377500000000595
fixed_8,338,contention_detect,8,86.80499999999824,0.44129999999853453,86.36369999999971
fixed_8,339,contention_detect,8,16.191199999997963,0.34859999999881097,15.842599999999152
fixed_8,340,contention_detect,8,27.06889999999973,0.3790000000023497,26.68989999999738
fixed_8,341,contention_detect,8,17.15550000000121,0.31389999999831275,16.8416000000029
fixed_8,342,contention_detect,8,18.04790000000267,0.3774000000014155,17.670500000001255
fixed_8,343,contention_detect,8,49.44800000000171,0.3491000000011013,49.09890000000061
fixed_8,344,contention_detect,8,21.782399999999313,0.35349999999922943,21.428900000000084
fixed_8,345,contention_detect,8,17.460099999997425,0.36969999999669767,17.090400000000727
fixed_8,346,contention_detect,8,20.48080000000141,0.3221000000017682,20.15869999999964
fixed_8,347,contention_detect,8,79.47870000000279,0.6326000000029808,78.84609999999981
fixed_8,348,contention_detect,8,18.950300000000198,0.7213000000021452,18.228999999998052
fixed_8,349,contention_detect,8,24.99339999999961,0.6383999999997059,24.354999999999905
fixed_8,350,contention_detect,8,25.463000000002012,0.46230000000235805,25.000699999999654
fixed_8,351,contention_detect,8,40.890999999998456,1.1583000000001675,39.73269999999829
fixed_8,352,contention_detect,8,17.630899999996785,0.5085999999998592,17.122299999996926
fixed_8,353,contention_detect,8,26.13330000000147,0.5150000000000432,25.618300000001426
fixed_8,354,contention_detect,8,17.87530000000004,0.5050000000004218,17.370299999999617
fixed_8,355,contention_detect,8,35.743999999997556,0.6459999999997024,35.09799999999785
fixed_8,356,contention_detect,8,42.3833000000009,13.588700000003229,28.794599999997672
fixed_8,357,contention_detect,8,34.18110000000141,0.3817000000019277,33.79939999999948
fixed_8,358,contention_detect,8,32.917399999998764,0.4652999999983365,32.45210000000043
fixed_8,359,contention_detect,8,34.82119999999966,3.826099999997723,30.99510000000194
fixed_8,360,contention_steady,8,61.78929999999738,0.6206999999989193,61.16859999999846
